nodo 1,nodo 2,distancia_minima
371,287,3.30393
371,322,10.1694
371,323,13.3102
371,324,6.68549
371,325,6.69108
371,368,3.34269
371,369,3.20924
371,370,3.38715
371,371,0
371,372,6.88319
371,385,9.89115
371,386,7.03795
371,387,6.72447
371,489,9.95514
371,496,10.106
372,285,13.4479
372,286,10.0249
372,287,10.1871
372,322,16.9977
372,323,20.16
372,324,13.5138
372,325,13.5409
372,368,3.54049
372,369,6.82784
372,370,3.53497
372,371,6.88319
372,372,0
372,385,16.7324
372,386,13.5652
372,387,13.5341
372,489,16.805
372,496,16.9343
373,140,5.89028
373,141,5.84382
373,142,2.54373
373,143,2.63346
373,300,2.75942
373,301,5.74134
373,302,2.75942
373,373,0
373,374,5.10886
373,375,5.1686
373,403,5.76572
373,404,6.01466
373,405,6.22075
373,406,5.89958
373,407,6.10201
373,408,5.64008
373,409,5.90652
373,410,6.10634
374,140,5.91169
374,141,5.86523
374,142,2.56514
374,143,2.65487
374,300,2.78083
374,301,5.76275
374,302,2.78083
374,373,5.10886
374,374,0
374,375,5.19001
374,403,5.78713
374,404,6.03607
374,405,6.24216
374,406,5.92099
374,407,6.12342
374,408,5.66149
374,409,5.92793
374,410,6.12775
375,140,5.97143
375,141,5.7455
375,142,6.09984
375,143,2.53514
375,300,2.6611
375,301,5.82249
375,302,2.6611
375,373,5.1686
375,374,5.19001
375,375,0
375,403,5.6674
375,404,5.91634
375,405,6.12243
375,406,5.80126
375,407,6.00369
375,408,5.54176
375,409,5.8082
375,410,6.00802
376,248,10.3359
376,249,6.89754
376,357,6.82237
376,358,6.76802
376,359,6.90287
376,360,3.37004
376,361,6.87254
376,362,6.89788
376,376,0
376,535,6.84991
376,591,6.62748
377,377,0
377,378,2.90255
378,377,2.90255
378,378,0
379,170,8.51486
379,171,11.8768
379,172,5.20434
379,173,8.51814
379,174,11.7822
379,175,9.30357
379,176,12.0155
379,177,8.56847
379,178,11.9808
379,179,11.8319
379,180,11.9247
379,181,8.55327
379,182,11.996
379,183,8.55327
379,184,11.9594
379,195,8.72322
379,196,11.4698
379,197,11.7536
379,198,8.56246
379,199,8.55016
379,200,9.20195
379,201,6.01376
379,202,12.0047
379,269,8.53754
379,270,8.60756
379,271,8.39547
379,272,8.6739
379,327,12.7334
379,333,3.25085
379,334,8.60054
379,335,8.66905
379,336,8.51157
379,337,8.64483
379,338,6.04943
379,339,8.48504
379,340,3.12741
379,341,8.63183
379,342,6.52821
379,343,3.50599
379,344,8.69321
379,345,8.65667
379,346,5.33408
379,347,2.61315
379,348,3.37872
379,379,0
379,388,12.0159
379,442,9.31769
379,539,5.83807
380,113,21.5087
380,114,24.0746
380,115,23.9916
380,116,21.0212
380,117,21.3598
380,118,18.1567
380,257,14.7418
380,258,12.0756
380,259,12.0756
380,260,12.0709
380,261,12.0756
380,262,11.7437
380,273,9.25698
380,274,9.47094
380,275,9.20893
380,276,12.0522
380,277,9.46734
380,278,6.8853
380,279,9.47204
380,280,6.60424
380,299,27.2716
380,305,5.49227
380,306,3.53633
380,307,3.53596
380,308,3.3671
380,309,5.88919
380,310,3.53241
380,311,3.27071
380,312,3.45782
380,313,3.52533
380,314,8.30001
380,315,6.29847
380,316,2.7084
380,317,5.65209
380,318,2.94206
380,326,5.72112
380,364,21.5219
380,365,21.0471
380,366,21.3259
380,367,18.1136
380,380,0
380,381,3.49005
380,382,3.26884
380,383,2.92236
380,397,6.40854
380,398,9.47099
380,454,3.26738
380,455,3.34269
380,495,12.2662
380,500,12.5487
380,520,6.02545
380,552,3.23454
380,553,9.4058
380,568,12.2799
380,582,9.12373
380,585,9.19129
380,589,14.9074
380,590,14.921
380,598,12.2708
380,600,12.2035
380,601,12.1823
380,602,14.6179
380,603,14.8829
381,113,21.5871
381,114,24.153
381,115,24.07
381,116,21.0996
381,117,21.4382
381,118,18.2351
381,257,14.8202
381,258,12.154
381,259,12.154
381,260,12.1493
381,261,12.154
381,262,11.8221
381,273,9.33537
381,274,9.54933
381,275,9.28732
381,276,12.1306
381,277,9.54572
381,278,6.96369
381,279,9.55043
381,280,6.68263
381,299,27.35
381,305,5.90743
381,306,3.45959
381,307,3.53541
381,308,5.8315
381,309,3.51941
381,310,3.53555
381,311,3.44254
381,312,3.53621
381,313,3.39532
381,314,8.71517
381,315,3.25085
381,316,3.52995
381,317,5.65154
381,318,2.94151
381,326,5.72058
381,364,21.6003
381,365,21.1255
381,366,21.4043
381,367,18.192
381,380,3.49005
381,381,0
381,382,5.66181
381,383,3.04463
381,397,6.48693
381,398,9.54937
381,454,3.21545
381,455,5.58539
381,495,12.3446
381,500,12.6271
381,520,6.78347
381,552,5.83375
381,553,7.03602
381,568,12.3583
381,582,6.75395
381,585,9.26967
381,589,14.9858
381,590,14.9993
381,598,12.3492
381,600,12.2819
381,601,12.2607
381,602,14.6963
381,603,14.9613
382,113,21.3659
382,114,23.9317
382,115,23.8487
382,116,20.8784
382,117,21.217
382,118,18.0139
382,257,14.599
382,258,11.9328
382,259,11.9328
382,260,11.9281
382,261,11.9328
382,262,11.6009
382,273,9.11415
382,274,9.32811
382,275,9.0661
382,276,11.9094
382,277,9.32451
382,278,6.74248
382,279,9.32921
382,280,6.46142
382,299,27.1288
382,305,5.68621
382,306,3.23837
382,307,3.3142
382,308,5.61028
382,309,3.29819
382,310,3.31434
382,311,3.22133
382,312,3.31499
382,313,3.1741
382,314,8.49395
382,315,3.02963
382,316,3.30873
382,317,5.43033
382,318,2.7203
382,326,5.49936
382,364,21.3791
382,365,20.9043
382,366,21.1831
382,367,17.9707
382,380,3.26884
382,381,5.66181
382,382,0
382,383,2.82342
382,397,6.26572
382,398,9.32816
382,454,2.99423
382,455,5.36418
382,495,12.1234
382,500,12.4058
382,520,6.56226
382,552,5.61254
382,553,6.8148
382,568,12.1371
382,582,6.53273
382,585,9.04846
382,589,14.7646
382,590,14.7781
382,598,12.128
382,600,12.0607
382,601,12.0395
382,602,14.4751
382,603,14.7401
383,113,21.0633
383,114,23.6291
383,115,23.5462
383,116,20.5758
383,117,20.9144
383,118,17.7113
383,257,14.2964
383,258,11.6302
383,259,11.6302
383,260,11.6255
383,261,11.6302
383,262,11.2983
383,273,8.81156
383,274,9.02552
383,275,8.76351
383,276,11.6068
383,277,9.02192
383,278,6.43988
383,279,9.02662
383,280,6.15882
383,299,26.8262
383,305,5.48995
383,306,3.09091
383,307,3.09054
383,308,2.92168
383,309,6.12161
383,310,3.08699
383,311,2.82529
383,312,3.0124
383,313,3.07991
383,314,8.29769
383,315,5.85305
383,316,5.63076
383,317,6.3716
383,318,5.54115
383,326,6.22327
383,364,21.0765
383,365,20.6017
383,366,20.8805
383,367,17.6681
383,380,2.92236
383,381,3.04463
383,382,2.82342
383,383,0
383,397,5.96312
383,398,9.02557
383,454,2.82196
383,455,2.89727
383,495,11.8208
383,500,12.1032
383,520,8.94782
383,552,2.78912
383,553,9.63822
383,568,11.8345
383,582,9.35615
383,585,8.74587
383,589,14.462
383,590,14.4755
383,598,11.8254
383,600,11.7581
383,601,11.7369
383,602,14.1725
383,603,14.4375
384,263,6.48409
384,264,3.28402
384,384,0
385,285,9.84797
385,286,6.70746
385,287,6.58722
385,322,6.70247
385,323,9.81921
385,324,3.21859
385,325,3.20007
385,368,13.1919
385,369,9.90452
385,370,13.2783
385,371,9.89115
385,372,16.7324
385,385,0
385,386,3.28069
385,387,3.30062
385,489,6.46414
385,496,6.61583
386,285,7.03031
386,286,3.54025
386,287,9.86791
386,322,9.98316
386,323,13.0999
386,324,6.49928
386,325,6.48077
386,368,10.0247
386,369,6.73732
386,370,10.4251
386,371,7.03795
386,372,13.5652
386,385,3.28069
386,386,0
386,387,6.58132
386,489,9.74483
386,496,9.89652
387,285,6.68129
387,286,3.50918
387,287,3.42054
387,322,10.0031
387,323,13.1198
387,324,6.51921
387,325,6.5007
387,368,9.99359
387,369,6.70624
387,370,10.1116
387,371,6.72447
387,372,13.5341
387,385,3.30062
387,386,6.58132
387,387,0
387,489,9.76476
387,496,9.91645
388,170,10.1221
388,171,13.484
388,172,6.81154
388,173,10.1253
388,174,13.3894
388,175,13.2627
388,176,13.6227
388,177,10.1757
388,178,13.5879
388,179,13.4391
388,180,10.1205
388,181,10.1605
388,182,13.6032
388,183,10.1605
388,184,13.5666
388,195,10.272
388,196,12.7532
388,197,13.3608
388,198,10.1697
388,199,10.1574
388,200,9.93921
388,201,6.75102
388,202,13.2881
388,269,6.62691
388,270,3.40832
388,271,6.92552
388,272,6.86965
388,327,13.4707
388,333,10.0027
388,334,10.1493
388,335,10.1382
388,336,10.1188
388,337,10.252
388,338,10.0086
388,339,6.62691
388,340,9.81676
388,341,10.2088
388,342,9.97276
388,343,10.027
388,344,10.3004
388,345,10.2487
388,346,10.1269
388,347,9.40274
388,348,10.0681
388,379,12.0159
388,388,0
388,442,10.0549
388,539,10.0019
389,389,0
389,390,2.93493
389,391,2.5743
389,392,2.90094
389,393,2.61725
389,394,2.89169
389,395,3.15592
389,396,2.69444
389,416,5.48201
389,567,5.76757
390,389,2.93493
390,390,0
390,391,2.73217
390,392,3.05881
390,393,2.77512
390,394,3.04956
390,395,3.31379
390,396,2.85232
390,416,2.63355
390,567,5.92544
391,389,2.5743
391,390,2.73217
391,391,0
391,392,2.69818
391,393,5.19155
391,394,2.68894
391,395,2.95317
391,396,5.26875
391,416,5.27925
391,567,5.56481
392,389,2.90094
392,390,3.05881
392,391,2.69818
392,392,0
392,393,2.74113
392,394,3.01557
392,395,3.2798
392,396,2.81832
392,416,2.59956
392,567,5.89144
393,389,2.61725
393,390,2.77512
393,391,5.19155
393,392,2.74113
393,393,0
393,394,2.73188
393,395,2.99611
393,396,2.53464
393,416,5.3222
393,567,5.60776
394,389,2.89169
394,390,3.04956
394,391,2.68894
394,392,3.01557
394,393,2.73188
394,394,0
394,395,3.27055
394,396,2.80908
394,416,2.59032
394,567,5.8822
395,389,3.15592
395,390,3.31379
395,391,2.95317
395,392,3.2798
395,393,2.99611
395,394,3.27055
395,395,0
395,396,3.07331
395,416,2.85455
395,567,2.61164
396,389,2.69444
396,390,2.85232
396,391,5.26875
396,392,2.81832
396,393,2.53464
396,394,2.80908
396,395,3.07331
396,396,0
396,416,5.39939
396,567,5.68495
397,113,18.2415
397,114,20.8074
397,115,20.7244
397,116,17.754
397,117,18.0926
397,118,14.8895
397,257,11.4746
397,258,8.33529
397,259,8.33529
397,260,8.33063
397,261,8.33529
397,262,8.47647
397,273,5.99327
397,274,3.0624
397,275,5.94171
397,276,6.46306
397,277,3.05879
397,278,6.37821
397,279,3.06349
397,280,6.09715
397,299,24.0044
397,305,5.63316
397,306,6.42337
397,307,6.20486
397,308,8.26989
397,309,6.24472
397,310,8.44001
397,311,6.21811
397,312,2.95072
397,313,6.45671
397,314,8.4409
397,315,8.28974
397,316,6.36648
397,317,8.32099
397,318,5.61096
397,326,6.36648
397,364,18.2547
397,365,17.7799
397,366,18.0587
397,367,14.8463
397,380,6.40854
397,381,6.48693
397,382,6.26572
397,383,5.96312
397,397,0
397,398,3.06244
397,454,6.22143
397,455,8.25484
397,495,5.85765
397,500,6.14013
397,520,9.50878
397,552,8.75224
397,553,9.76133
397,568,5.87141
397,582,9.47926
397,585,5.93223
397,589,11.6402
397,590,11.6537
397,598,5.86231
397,600,5.79494
397,601,5.77375
397,602,11.3507
397,603,11.6157
398,113,15.3605
398,114,17.9263
398,115,17.8433
398,116,14.873
398,117,15.2116
398,118,12.0085
398,257,8.59353
398,258,5.27285
398,259,5.27285
398,260,5.26819
398,261,5.27285
398,262,5.67369
398,273,5.88971
398,274,3.54084
398,275,3.24756
398,276,3.40061
398,277,3.53988
398,278,3.5392
398,279,3.54103
398,280,3.25814
398,299,21.1234
398,305,8.6956
398,306,9.48581
398,307,9.26731
398,308,11.3323
398,309,9.30716
398,310,11.5025
398,311,9.28055
398,312,6.01317
398,313,9.51915
398,314,11.5033
398,315,11.3522
398,316,9.42892
398,317,11.3834
398,318,8.67341
398,326,9.42892
398,364,15.3736
398,365,14.8989
398,366,15.1776
398,367,11.9653
398,380,9.47099
398,381,9.54937
398,382,9.32816
398,383,9.02557
398,397,3.06244
398,398,0
398,454,9.28387
398,455,11.3173
398,495,2.7952
398,500,3.07768
398,520,12.5712
398,552,11.8147
398,553,12.8238
398,568,2.80896
398,582,12.5417
398,585,2.86978
398,589,8.75915
398,590,8.77271
398,598,2.79986
398,600,2.73249
398,601,2.71131
398,602,8.46969
398,603,8.73464
399,399,0
399,400,3.53433
399,401,3.49456
399,402,3.49121
399,519,6.6794
399,544,6.84014
399,558,6.18719
400,399,3.53433
400,400,0
400,401,5.95367
400,402,5.6542
400,519,3.45043
400,544,3.3671
400,558,2.95822
401,399,3.49456
401,400,5.95367
401,401,0
401,402,5.69142
401,519,3.48766
401,544,3.44456
401,558,2.99545
402,399,3.49121
402,400,5.6542
402,401,5.69142
402,402,0
402,519,3.18819
402,544,3.34892
402,558,2.69598
403,140,9.08291
403,141,6.0907
403,142,6.44503
403,143,6.53477
403,300,3.00629
403,301,6.4196
403,302,3.00629
403,373,5.76572
403,374,5.78713
403,375,5.6674
403,403,0
403,404,6.26153
403,405,6.46762
403,406,6.14645
403,407,6.34889
403,408,5.88695
403,409,6.15339
403,410,6.35321
404,140,9.33185
404,141,6.33964
404,142,6.69398
404,143,6.78371
404,300,3.25524
404,301,6.66854
404,302,3.25524
404,373,6.01466
404,374,6.03607
404,375,5.91634
404,403,6.26153
404,404,0
404,405,6.71656
404,406,6.39539
404,407,6.59783
404,408,6.13589
404,409,6.40233
404,410,6.60215
405,140,9.53794
405,141,6.54572
405,142,6.90006
405,143,6.9898
405,300,3.46132
405,301,6.87463
405,302,3.46132
405,373,6.22075
405,374,6.24216
405,375,6.12243
405,403,6.46762
405,404,6.71656
405,405,0
405,406,6.60148
405,407,6.80391
405,408,6.34198
405,409,6.60842
405,410,6.80824
406,140,9.21677
406,141,6.22456
406,142,6.57889
406,143,6.66863
406,300,3.14015
406,301,6.55346
406,302,3.14015
406,373,5.89958
406,374,5.92099
406,375,5.80126
406,403,6.14645
406,404,6.39539
406,405,6.60148
406,406,0
406,407,6.48274
406,408,6.02081
406,409,6.28725
406,410,6.48707
407,140,9.4192
407,141,6.42699
407,142,6.78133
407,143,6.87107
407,300,3.34259
407,301,6.7559
407,302,3.34259
407,373,6.10201
407,374,6.12342
407,375,6.00369
407,403,6.34889
407,404,6.59783
407,405,6.80391
407,406,6.48274
407,407,0
407,408,6.22325
407,409,6.48969
407,410,6.68951
408,140,8.95727
408,141,5.96506
408,142,6.3194
408,143,6.40913
408,300,2.88066
408,301,6.29397
408,302,2.88066
408,373,5.64008
408,374,5.66149
408,375,5.54176
408,403,5.88695
408,404,6.13589
408,405,6.34198
408,406,6.02081
408,407,6.22325
408,408,0
408,409,6.02775
408,410,6.22757
409,140,9.22371
409,141,6.2315
409,142,6.58583
409,143,6.67557
409,300,3.14709
409,301,6.5604
409,302,3.14709
409,373,5.90652
409,374,5.92793
409,375,5.8082
409,403,6.15339
409,404,6.40233
409,405,6.60842
409,406,6.28725
409,407,6.48969
409,408,6.02775
409,409,0
409,410,6.49401
410,140,9.42353
410,141,6.43132
410,142,6.78566
410,143,6.87539
410,300,3.34692
410,301,6.76022
410,302,3.34692
410,373,6.10634
410,374,6.12775
410,375,6.00802
410,403,6.35321
410,404,6.60215
410,405,6.80824
410,406,6.48707
410,407,6.68951
410,408,6.22757
410,409,6.49401
410,410,0
411,282,6.12889
411,283,3.18076
411,284,3.37585
411,411,0
412,412,0
412,413,3.26738
413,412,3.26738
413,413,0
414,414,0
414,415,3.19408
415,414,3.19408
415,415,0
416,389,5.48201
416,390,2.63355
416,391,5.27925
416,392,2.59956
416,393,5.3222
416,394,2.59032
416,395,2.85455
416,396,5.39939
416,416,0
416,567,5.46619
417,417,0
417,418,3.41816
417,419,3.37872
417,420,3.53449
417,421,3.51777
417,422,6.79203
417,423,6.71192
418,417,3.41816
418,418,0
418,419,3.29067
418,420,3.52816
418,421,3.32031
418,422,3.5121
418,423,3.43413
419,417,3.37872
419,418,3.29067
419,419,0
419,420,3.47706
419,421,3.3671
419,422,3.41331
419,423,3.3332
420,417,3.53449
420,418,3.52816
420,419,3.47706
420,420,0
420,421,3.50158
420,422,6.89037
420,423,6.81026
421,417,3.51777
421,418,3.32031
421,419,3.3671
421,420,3.50158
421,421,0
421,422,6.78041
421,423,6.7003
422,417,6.79203
422,418,3.5121
422,419,3.41331
422,420,6.89037
422,421,6.78041
422,422,0
422,423,6.74651
423,417,6.71192
423,418,3.43413
423,419,3.3332
423,420,6.81026
423,421,6.7003
423,422,6.74651
423,423,0
424,424,0
424,425,3.31379
424,426,3.4987
425,424,3.31379
425,425,0
425,426,6.81249
426,424,3.4987
426,425,6.81249
426,426,0
427,427,0
427,428,3.41331
428,427,3.41331
428,428,0
429,429,0
429,430,3.50993
429,431,3.30393
429,432,3.53951
429,433,3.43195
429,434,3.45233
429,435,3.49005
429,436,3.51993
429,437,3.43195
429,438,3.45782
429,439,3.53303
429,440,3.30723
429,441,3.54005
430,429,3.50993
430,430,0
430,431,3.53283
430,432,3.52848
430,433,3.53415
430,434,3.52571
430,435,3.42289
430,436,3.42973
430,437,3.50428
430,438,3.51139
430,439,3.41331
430,440,3.30393
430,441,3.52848
431,429,3.30393
431,430,3.53283
431,431,0
431,432,3.51777
431,433,6.73588
431,434,3.531
431,435,3.53343
431,436,3.49235
431,437,3.33
431,438,3.4987
431,439,3.4384
431,440,6.61115
431,441,3.53719
432,429,3.53951
432,430,3.52848
432,431,3.51777
432,432,0
432,433,3.23454
432,434,3.49563
432,435,3.52237
432,436,3.51719
432,437,3.53608
432,438,3.5237
432,439,3.53901
432,440,3.26738
432,441,3.5379
433,429,3.43195
433,430,3.53415
433,431,6.73588
433,432,3.23454
433,433,0
433,434,3.49005
433,435,3.52646
433,436,3.42054
433,437,3.45602
433,438,3.31051
433,439,3.47562
433,440,6.50192
433,441,3.34582
434,429,3.45233
434,430,3.52571
434,431,3.531
434,432,3.49563
434,433,3.49005
434,434,0
434,435,3.53497
434,436,3.51539
434,437,3.52646
434,438,3.38715
434,439,3.53895
434,440,6.74993
434,441,3.53022
435,429,3.49005
435,430,3.42289
435,431,3.53343
435,432,3.52237
435,433,3.52646
435,434,3.53497
435,435,0
435,436,3.53555
435,437,3.47111
435,438,3.49347
435,439,3.52494
435,440,3.52237
435,441,3.52995
436,429,3.51993
436,430,3.42973
436,431,3.49235
436,432,3.51719
436,433,3.42054
436,434,3.51539
436,435,3.53555
436,436,0
436,437,3.39262
436,438,3.52237
436,439,3.51476
436,440,3.23454
436,441,3.53022
437,429,3.43195
437,430,3.50428
437,431,3.33
437,432,3.53608
437,433,3.45602
437,434,3.52646
437,435,3.47111
437,436,3.39262
437,437,0
437,438,6.76653
437,439,3.47415
437,440,6.62716
437,441,3.53527
438,429,3.45782
438,430,3.51139
438,431,3.4987
438,432,3.5237
438,433,3.31051
438,434,3.38715
438,435,3.49347
438,436,3.52237
438,437,6.76653
438,438,0
438,439,3.3332
438,440,3.44851
438,441,3.53219
439,429,3.53303
439,430,3.41331
439,431,3.4384
439,432,3.53901
439,433,3.47562
439,434,3.53895
439,435,3.52494
439,436,3.51476
439,437,3.47415
439,438,3.3332
439,439,0
439,440,3.44851
439,441,3.53947
440,429,3.30723
440,430,3.30393
440,431,6.61115
440,432,3.26738
440,433,6.50192
440,434,6.74993
440,435,3.52237
440,436,3.23454
440,437,6.62716
440,438,3.44851
440,439,3.44851
440,440,0
440,441,3.51278
441,429,3.54005
441,430,3.52848
441,431,3.53719
441,432,3.5379
441,433,3.34582
441,434,3.53022
441,435,3.52995
441,436,3.53022
441,437,3.53527
441,438,3.53219
441,439,3.53947
441,440,3.51278
441,441,0
442,170,9.94723
442,171,13.3092
442,172,6.63672
442,173,9.95051
442,174,13.2146
442,175,9.94522
442,176,13.4223
442,177,10.0008
442,178,13.4131
442,179,13.2643
442,180,10.0448
442,181,9.98564
442,182,13.4283
442,183,9.98564
442,184,13.3918
442,195,6.82487
442,196,9.30614
442,197,9.99034
442,198,6.84498
442,199,6.73588
442,200,6.49212
442,201,3.30393
442,202,9.84104
442,269,6.72209
442,270,6.64662
442,271,6.5946
442,272,6.79398
442,327,10.0236
442,333,6.65892
442,334,6.70219
442,335,3.45419
442,336,6.49658
442,337,3.31379
442,338,6.69108
442,339,9.86521
442,340,6.36968
442,341,3.20924
442,342,3.38156
442,343,6.58462
442,344,10.1256
442,345,3.48766
442,346,6.67978
442,347,6.70454
442,348,6.62099
442,379,9.31769
442,388,10.0549
442,442,0
442,539,6.55477
443,443,0
443,444,3.3671
443,445,3.42748
443,605,6.64923
444,443,3.3671
444,444,0
444,445,3.42054
444,605,6.64229
445,443,3.42748
445,444,3.42054
445,445,0
445,605,3.22174
446,160,5.67522
446,161,5.49249
446,162,5.49357
446,163,5.67373
446,164,5.48258
446,165,5.43325
446,166,5.05791
446,167,2.78362
446,168,5.39817
446,169,2.57694
446,203,5.72439
446,204,5.74819
446,205,5.90127
446,206,5.38489
446,207,2.51281
446,208,5.57359
446,209,5.59172
446,210,5.60631
446,211,2.72486
446,212,5.71027
446,213,5.71429
446,214,5.68105
446,215,5.4736
446,216,5.47652
446,217,5.70085
446,218,5.64638
446,219,5.9111
446,220,5.79321
446,221,5.40169
446,222,5.64782
446,223,5.71027
446,224,5.69297
446,225,5.67391
446,226,5.69542
446,227,5.63758
446,228,5.64638
446,229,5.35987
446,230,5.90977
446,231,5.85663
446,232,5.72768
446,233,8.73382
446,234,5.41995
446,235,5.52634
446,236,5.26811
446,331,5.54065
446,332,5.77783
446,446,0
446,447,5.2516
446,448,5.27603
446,478,5.11601
446,557,5.09345
447,160,5.46906
447,161,5.36157
447,162,5.36265
447,163,2.57504
447,164,5.35166
447,165,5.30233
447,166,5.25488
447,167,2.88134
447,168,2.52272
447,169,2.67466
447,203,5.51822
447,204,5.54202
447,205,5.6951
447,206,5.17872
447,207,5.40807
447,208,5.36742
447,209,5.38555
447,210,5.40014
447,211,5.62011
447,212,5.5041
447,213,5.50812
447,214,5.47488
447,215,5.26743
447,216,5.27035
447,217,5.49468
447,218,5.44021
447,219,5.70493
447,220,5.58704
447,221,5.19553
447,222,5.44165
447,223,5.5041
447,224,5.4868
447,225,5.46775
447,226,5.48925
447,227,5.43141
447,228,5.44021
447,229,5.1537
447,230,5.7036
447,231,5.65047
447,232,5.52151
447,233,6.1161
447,234,5.21378
447,235,5.32017
447,236,5.06194
447,331,5.46274
447,332,5.69992
447,446,5.2516
447,447,0
447,448,5.06986
447,478,5.21373
447,557,5.19116
448,160,5.49348
448,161,5.386
448,162,5.38708
448,163,2.59947
448,164,5.37609
448,165,5.32676
448,166,5.27931
448,167,2.90576
448,168,2.54714
448,169,2.69909
448,203,5.54265
448,204,5.56645
448,205,5.71953
448,206,5.20315
448,207,5.4325
448,208,5.39185
448,209,5.40998
448,210,5.42457
448,211,5.64454
448,212,5.52853
448,213,5.53255
448,214,5.49931
448,215,5.29186
448,216,5.29478
448,217,5.51911
448,218,5.46464
448,219,5.72935
448,220,5.61147
448,221,5.21995
448,222,5.46608
448,223,5.52853
448,224,5.51123
448,225,5.49217
448,226,5.51368
448,227,5.45584
448,228,5.46464
448,229,5.17813
448,230,5.72803
448,231,5.67489
448,232,5.54594
448,233,6.14053
448,234,5.23821
448,235,5.3446
448,236,5.08637
448,331,5.48717
448,332,5.72435
448,446,5.27603
448,447,5.06986
448,448,0
448,478,5.23815
448,557,5.21559
449,449,0
449,450,2.91686
449,451,3.32679
449,452,3.19112
449,453,3.25085
449,492,5.8457
449,493,6.58753
449,494,6.7274
449,542,5.73823
449,543,6.56136
449,586,6.56133
449,621,9.98484
450,449,2.91686
450,450,0
450,451,3.10159
450,452,6.10798
450,453,3.03296
450,492,2.92884
450,493,6.24916
450,494,6.12292
450,542,8.65509
450,543,6.34348
450,586,6.33613
450,621,9.38037
451,449,3.32679
451,450,3.10159
451,451,0
451,452,3.37585
451,453,6.13456
451,492,6.03044
451,493,3.26075
451,494,3.40061
451,542,5.92296
451,543,8.47335
451,586,3.23454
451,621,6.65805
452,449,3.19112
452,450,6.10798
452,451,3.37585
452,452,0
452,453,3.30723
452,492,3.2031
452,493,6.52342
452,494,6.39719
452,542,2.5471
452,543,5.0975
452,586,6.61039
452,621,9.65463
453,449,3.25085
453,450,3.03296
453,451,6.13456
453,452,3.30723
453,453,0
453,492,5.96181
453,493,9.28212
453,494,9.15589
453,542,5.85433
453,543,3.31051
453,586,9.36909
453,621,12.4133
454,113,21.3216
454,114,23.8875
454,115,23.8045
454,116,20.8341
454,117,21.1727
454,118,17.9696
454,257,14.5547
454,258,11.8885
454,259,11.8885
454,260,11.8838
454,261,11.8885
454,262,11.5566
454,273,9.06987
454,274,9.28383
454,275,9.02182
454,276,11.8651
454,277,9.28023
454,278,6.69819
454,279,9.28493
454,280,6.41713
454,299,27.0845
454,305,5.93735
454,306,5.71397
454,307,3.37004
454,308,3.30062
454,309,3.48643
454,310,3.52909
454,311,5.64725
454,312,3.27071
454,313,3.27403
454,314,8.74509
454,315,6.02386
454,316,3.31379
454,317,5.48617
454,318,2.77614
454,326,5.55521
454,364,21.3348
454,365,20.86
454,366,21.1388
454,367,17.9265
454,380,3.26738
454,381,3.21545
454,382,2.99423
454,383,2.82196
454,397,6.22143
454,398,9.28387
454,454,0
454,455,3.32679
454,495,12.0791
454,500,12.3616
454,520,6.63085
454,552,5.61108
454,553,7.00303
454,568,12.0928
454,582,6.72096
454,585,9.00418
454,589,14.7203
454,590,14.7338
454,598,12.0837
454,600,12.0164
454,601,11.9952
454,602,14.4308
454,603,14.6958
455,113,23.355
455,114,25.9209
455,115,25.8379
455,116,22.8675
455,117,23.2061
455,118,20.003
455,257,16.5881
455,258,13.9219
455,259,13.9219
455,260,13.9172
455,261,13.9219
455,262,13.59
455,273,11.1033
455,274,11.3172
455,275,11.0552
455,276,13.8985
455,277,11.3136
455,278,8.7316
455,279,11.3183
455,280,8.45054
455,299,29.1179
455,305,5.87742
455,306,5.58171
455,307,3.23778
455,308,5.53386
455,309,3.25744
455,310,5.58147
455,311,3.47706
455,312,5.30412
455,313,3.25414
455,314,8.68516
455,315,3.47264
455,316,5.4426
455,317,5.35391
455,318,2.64388
455,326,5.42294
455,364,23.3682
455,365,22.8934
455,366,23.1722
455,367,19.9599
455,380,3.34269
455,381,5.58539
455,382,5.36418
455,383,2.89727
455,397,8.25484
455,398,11.3173
455,454,3.32679
455,455,0
455,495,14.1125
455,500,14.395
455,520,6.5215
455,552,5.68639
455,553,6.77405
455,568,14.1262
455,582,6.49198
455,585,11.0376
455,589,16.7537
455,590,16.7673
455,598,14.1171
455,600,14.0498
455,601,14.0286
455,602,16.4642
455,603,16.7292
456,456,0
456,457,2.70182
456,458,3.44254
456,459,2.91829
457,456,2.70182
457,457,0
457,458,6.14436
457,459,5.62011
458,456,3.44254
458,457,6.14436
458,458,0
458,459,3.23132
459,456,2.91829
459,457,5.62011
459,458,3.23132
459,459,0
460,460,0
460,461,3.54105
461,460,3.54105
461,461,0
462,462,0
462,463,2.75774
462,464,2.55413
462,465,2.75124
462,466,3.02273
462,467,2.84257
462,468,3.18854
462,469,2.97861
462,470,2.63338
462,537,5.26282
462,538,5.16469
462,574,5.31895
463,462,2.75774
463,463,0
463,464,5.31187
463,465,5.50898
463,466,3.08964
463,467,2.90948
463,468,5.94628
463,469,5.73635
463,470,5.39111
463,537,3.20616
463,538,3.10803
463,574,5.5262
464,462,2.55413
464,463,5.31187
464,464,0
464,465,5.30537
464,466,2.88603
464,467,2.70587
464,468,5.74267
464,469,5.53274
464,470,5.18751
464,537,2.7087
464,538,2.61056
